-0.031500,1.000000,1.000000,-0.157639,-0.310919,0.937272,0.031500,1.000000,1.000000,0.171520,-0.312781,0.934210
-0.031500,1.000000,1.000000,-0.154237,-0.307202,0.939062,0.031500,1.000000,1.000000,0.171520,-0.312781,0.934210
-0.031500,1.000000,1.000000,-0.154237,-0.307202,0.939062,0.031500,1.000000,1.000000,0.171520,-0.312781,0.934210
-0.031500,1.000000,1.000000,-0.158978,-0.307158,0.938286,0.031500,1.000000,1.000000,0.171711,-0.308942,0.935452
-0.031500,1.000000,1.000000,-0.158978,-0.307158,0.938286,0.031500,1.000000,1.000000,-0.008126,-0.554188,0.832352
-0.031500,1.000000,1.000000,-0.162924,-0.303374,0.938840,0.031500,1.000000,1.000000,-0.013063,-0.554196,0.832284
-0.031500,1.000000,1.000000,-0.162924,-0.303374,0.938840,0.031500,1.000000,1.000000,-0.013063,-0.554196,0.832284
-0.031500,1.000000,1.000000,-0.159251,-0.303410,0.939458,0.031500,1.000000,1.000000,-0.013063,-0.554196,0.832284
-0.031500,1.000000,1.000000,-0.162924,-0.303374,0.938840,0.031500,1.000000,1.000000,-0.013063,-0.554196,0.832284
-0.031500,1.000000,1.000000,-0.159251,-0.303410,0.939458,0.031500,1.000000,1.000000,-0.013063,-0.554196,0.832284
-0.031500,1.000000,1.000000,-0.162924,-0.303374,0.938840,0.031500,1.000000,1.000000,-0.013063,-0.554196,0.832284
-0.031500,1.000000,1.000000,-0.159251,-0.303410,0.939458,0.031500,1.000000,1.000000,-0.001676,-0.558530,0.829483
-0.031500,1.000000,1.000000,-0.159251,-0.303410,0.939458,0.031500,1.000000,1.000000,-0.001676,-0.558530,0.829483
-0.031500,1.000000,1.000000,0.053949,0.156941,0.986133,0.031500,1.000000,1.000000,-0.001676,-0.558530,0.829483
-0.031500,1.000000,1.000000,0.053739,0.153037,0.986758,0.031500,1.000000,1.000000,-0.001676,-0.558530,0.829483
-0.031500,1.000000,1.000000,0.049733,0.149084,0.987573,0.031500,1.000000,1.000000,0.002328,-0.558530,0.829481
-0.031500,1.000000,1.000000,0.053534,0.149140,0.987366,0.031500,1.000000,1.000000,-0.001676,-0.558530,0.829483
-0.031500,1.000000,1.000000,0.049158,0.137434,0.989290,0.031500,1.000000,1.000000,0.002328,-0.558530,0.829481
-0.031500,1.000000,1.000000,0.044154,0.137370,0.989535,0.031500,1.000000,1.000000,0.159678,-0.305085,0.938843
-0.031500,1.000000,1.000000,0.044727,0.149017,0.987823,0.031500,1.000000,1.000000,0.159678,-0.305085,0.938843
-0.031500,1.000000,1.000000,0.044930,0.152913,0.987218,0.031500,1.000000,1.000000,0.159678,-0.305085,0.938843
-0.031500,1.000000,1.000000,-0.159762,-0.310900,0.936919,0.031500,1.000000,1.000000,0.159486,-0.308916,0.937622
-0.031500,1.000000,1.000000,-0.156645,-0.303435,0.939888,0.031500,1.000000,1.000000,0.159486,-0.308916,0.937622
-0.031500,1.000000,1.000000,-0.156645,-0.303435,0.939888,0.031500,1.000000,1.000000,0.159486,-0.308916,0.937622
-0.031500,1.000000,1.000000,-0.156645,-0.303435,0.939888,0.031500,1.000000,1.000000,0.159486,-0.308916,0.937622
-0.031500,1.000000,1.000000,-0.160041,-0.307148,0.938108,0.031500,1.000000,1.000000,0.166923,-0.308931,0.936322
-0.031500,1.000000,1.000000,-0.160041,-0.307148,0.938108,0.031500,1.000000,1.000000,0.166923,-0.308931,0.936322
-0.031500,1.000000,1.000000,-0.156645,-0.303435,0.939888,0.031500,1.000000,1.000000,0.166594,-0.315520,0.934181
-0.031500,1.000000,1.000000,-0.160041,-0.307148,0.938108,0.031500,1.000000,1.000000,0.166399,-0.319362,0.932909
-0.031500,1.000000,1.000000,-0.159762,-0.310900,0.936919,0.031500,1.000000,1.000000,0.166594,-0.315520,0.934181
-0.031500,1.000000,1.000000,-0.163987,-0.303363,0.938658,0.031500,1.000000,1.000000,0.162872,-0.315512,0.934840
